"STAFF","ASIAAM 40","Serve The People ","Ishizuka","https://coverimages.verbacompete.com/0e028ec7-7051-5ede-aaa7-1bec3eae8491.jpg","9781781688625","139276"
"LEWIS","ASIAAM M160","Myth Of Post - Racialism In Television News","Lewis","https://coverimages.verbacompete.com/4d029151-3460-5181-946d-3a0b18ed1af9.jpg","9781138812413","139279"
"SOHN","ASIAN 104","Teaching By Principles","Brown","https://coverimages.verbacompete.com/dd73fb3a-fc7c-5d25-bab0-c0a2ad558cd8.jpg","9780133925852","139282"
"LEWIS","ASL 1","Signing Naturally (Units 1-6) (W/2 Dvds)","Smith","https://coverimages.verbacompete.com/5550cd57-456b-56a9-8169-dca5fad48782.jpg","9781581212105","139287"
"NAOZ","ASTR 270","Galactic Dynamics","Binney","https://coverimages.verbacompete.com/716afadf-3fe1-53f9-a986-d3b0c91f181c.jpg","9780691130279","139289"
"FURLANETTO","ASTR 271A","Radiative Process In Astrophysics","Rybicki","https://coverimages.verbacompete.com/3d79600f-a6c2-5d59-8464-d02bd5759de3.jpg","9780471827597","139290"
"SHAPLEY","ASTR 3","Crs Lab Manual","Staff","https://coverimages.verbacompete.com/no_image.jpg","9789891804652","139294"
"SHAPLEY","ASTR 3","Essential Cosmic Perspective","Bennett","https://coverimages.verbacompete.com/84460af0-cabb-5fa5-93af-bdccf71985da.jpg","9780321928085","139294"
"SHAPLEY","ASTR 3","Essential Cosmic Perspective (Loose-Leaf) W/ Masteringastro + Etxt","Bennett","https://coverimages.verbacompete.com/b3972dfb-a14d-5ae5-89d6-3983c4d805c6.jpg","9780321928740","139294"
"CORONITI","ASTR 3","Astronomy ","Chaisson","https://coverimages.verbacompete.com/b12b6e56-c579-5e3c-8df7-cab1202e3325.jpg","9780134087702","139295"
"CORONITI","ASTR 3","Crs Lab Manual","Staff","https://coverimages.verbacompete.com/no_image.jpg","9789891804652","139295"
"CORONITI","ASTR 3","Astronomy (Loose-Leaf) W/ Mastering Access","Chaisson","https://coverimages.verbacompete.com/f39d4b05-ddc8-559f-b410-f59c944ea9d2.jpg","9780134243108","139295"
"MALKAN","ASTR 4","Cosmic Perspective ","Bennett","https://coverimages.verbacompete.com/5ed6e458-029f-5242-8fdb-db6211ca74ed.jpg","9780321931481","139302"
"HANSEN","ASTR 5","Life In The Universe W/Mastering Access & Ebook","Bennett","https://coverimages.verbacompete.com/bba06f91-4c03-51fc-8283-c34d36656584.jpg","9780134068404","139303"
"ELASHOFF","BIOM M260A","Fundamentals Of Clinical Trials","Friedman","https://coverimages.verbacompete.com/8c3c4b51-a7af-5e6a-b780-50e591458be9.jpg","9783319185385","139394"
"GJERTSON","BIOS 100A","Fundamentals Of Biostatistics","Rosner","https://coverimages.verbacompete.com/89515a91-c108-5fac-a0e2-c2eee5ffc4c8.jpg","9781305268920","139397"
"LEE","BIOS 100A","Analysis Of Biological Data","Whitlock","https://coverimages.verbacompete.com/56e663c3-e911-554c-886b-e7a6b85d6ed5.jpg","9781936221486","139398"
"SAYRE","BIOS 100A","Biostatistics For The Biological & Health Sciences W/ Cdrom","Triola","https://coverimages.verbacompete.com/5e980cfc-4296-5a00-a9bf-1d069bb43691.jpg","9780321194367","139399"
"BROOKMEYER","BIOS 200A","Fundamentals Of Biostatistics","Rosner","https://coverimages.verbacompete.com/89515a91-c108-5fac-a0e2-c2eee5ffc4c8.jpg","9781305268920","139400"
"BELIN","BIOS 201A","Primer Of Applied Regression & Analysis Of Variance","Glantz","https://coverimages.verbacompete.com/b74ae9c8-c27b-5fff-8404-15b059902b65.jpg","9780071824118","139401"
"SENTURK","BIOS 202A","Statistical Inference","Casella","https://coverimages.verbacompete.com/648ce7ef-4a65-59c2-bdd5-ddccefdfc90a.jpg","9780534243128","139402"
"WONG","BIOS 250A","Linear Regression Analysis","Seber","https://coverimages.verbacompete.com/2e2ad16c-c9e1-59d5-859e-65cf672ef6c7.jpg","9780471415404","139404"
"DABROWSKA","BIOS 255","Measure Theory & Probability Theory W/ Applications","Athreya","https://coverimages.verbacompete.com/8ce18859-3cc5-5619-95d2-d378e20ce9e3.jpg","9780387329031","139405"
"DABROWSKA","BIOS 255","Probability & Measure","Billingsley","https://coverimages.verbacompete.com/12ebbe7c-ddb4-5238-8d89-d3781be6cb85.jpg","9781118122372","139405"
"RAMIREZ","BIOS 273","Machine Learning","Murphy","https://coverimages.verbacompete.com/4f6cbaa9-6cd7-5446-9fef-2b4fbe231ada.jpg","9780262018029","139406"
"LI","BIOS M215","Survival Analysis ","Klein","https://coverimages.verbacompete.com/81364f30-e2d7-5c6f-8156-cfb1eca0ffcf.jpg","9780387953991","139407"
"LI","BIOS M215","Survival Analysis Using Sas (2nd) ","Allison","https://coverimages.verbacompete.com/7a689398-348d-577f-b306-969aad7871af.jpg","9781599946405","139407"
"WEISS","BIOS M234","Bayesian Data Analysis (3rd)","Gelman","https://coverimages.verbacompete.com/c2fe6775-86ae-5935-808c-024223737348.jpg","9781439840955","139408"
"SMITH","BIOS M403B","Applied Statistics & Sas Prog Language","Cody","https://coverimages.verbacompete.com/80b754c9-a056-5fce-b783-adf403a85a29.jpg","9780131465329","139409"
"BAUGH","CHEM 110A","Thermodynamics Stat Thermodynamics & Kinetics","Engel","https://coverimages.verbacompete.com/873ee7cc-577a-5883-95bd-a1f4aa24b483.jpg","9780321766182","139415"
"BAUGH","CHEM 110A","Thermodynamics Stat Thermodynamics & Kinetics","Engel","https://coverimages.verbacompete.com/873ee7cc-577a-5883-95bd-a1f4aa24b483.jpg","9780321766182","139416"
"LEVINE","CHEM 113A","Intro Quantum Mechanics In Chemistry","Ratner","https://coverimages.verbacompete.com/10b2ffc3-22cc-598b-aeaa-26fa4bbe36ab.jpg","9780138954918","139417"
"LEVINE","CHEM 113A","Molecular Quantum Mechanics","Atkins","https://coverimages.verbacompete.com/59d05ccc-7fc1-5bde-a848-5dbb456c33c2.jpg","9780199541423","139417"
"LEVINE","CHEM 113A","Quantum Chemistry","Mcquarrie","https://coverimages.verbacompete.com/8c924b75-9f8c-5c92-834f-51e045a3d51d.jpg","9781891389504","139417"
"LEVINE","CHEM 113A","Quantum Chemistry","Levine","https://coverimages.verbacompete.com/1ee571a3-51b3-5b46-ae28-6da2b059f63a.jpg","9780321803450","139417"
"LEVINE","CHEM 113A","Quantum Chemistry & Spectroscopy","Engel","https://coverimages.verbacompete.com/881c5c8a-07d5-5aaf-84db-09aed608fce7.jpg","9780321766199","139417"
"LEVINE","CHEM 113A","Quantum Chemistry & Spectroscopy (Loose-Leaf)","Engel","https://coverimages.verbacompete.com/f582bb88-6a8d-5804-8c39-efb47342b42e.jpg","9780321815323","139417"
"WEISS","CHEM 114","Measurements & Their Uncertainties","Hughes","https://coverimages.verbacompete.com/c920c7d5-5fe4-5f48-b951-df532f7bec7c.jpg","9780199566334","139418"
"LAVELLE","CHEM 14A","Chemical Principles W/Ssm","Atkins","https://coverimages.verbacompete.com/no_image.jpg","9781319051549","139422"
"LI","CHEM 14A","Chemical Principles W/Ssm","Atkins","https://coverimages.verbacompete.com/no_image.jpg","9781319051549","139423"
"LAVELLE","CHEM 14A","Chemical Principles W/Ssm","Atkins","https://coverimages.verbacompete.com/no_image.jpg","9781319051549","139424"
"LAVELLE","CHEM 14A","Chemical Principles W/Ssm","Atkins","https://coverimages.verbacompete.com/no_image.jpg","9781319051549","139425"
"LI","CHEM 14A","Chemical Principles W/Ssm","Atkins","https://coverimages.verbacompete.com/no_image.jpg","9781319051549","139426"
"HENARY","CHEM 14BL","Chemistry Experiments Life Science Majors","Russell","https://coverimages.verbacompete.com/eb9ad595-cdcb-54f2-8ec0-b5c8356a4dad.jpg","9780808725176","139427"
"HENARY","CHEM 14BL","Laboratory Techniques Organic Chemistry","Mohrig","https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg","9781464134227","139427"
"STAFF","CHEM 14C","Basic Molecular Modeling Kit","Maruzen","https://coverimages.verbacompete.com/no_image.jpg","9781319120528","139428"
"STAFF","CHEM 14C","Chem 14c Lecture Supplement Fall 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738085104","139428"
"STAFF","CHEM 14C","Chem 14c Thinkbook Fall 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738085159","139428"
"STAFF","CHEM 14C","Molecular Structure Model Kit & Guide","Freeman","https://coverimages.verbacompete.com/no_image.jpg","9780716748229","139428"
"STAFF","CHEM 14C","Organic Chem As Second Language","Klein","https://coverimages.verbacompete.com/0090d1d5-b5b8-5e0a-8ef1-7cc6beae33f2.jpg","9781119110668","139428"
"STAFF","CHEM 14C","Organic Chem W/Sg & Sm (Loose-Leaf)","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464196010","139428"
"STAFF","CHEM 14C","Organic Chemistry W/ Sg & Sm","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464195952","139428"
"HENARY","CHEM 14CL","Chemistry Experiments Life Science Majors","Russell","https://coverimages.verbacompete.com/eb9ad595-cdcb-54f2-8ec0-b5c8356a4dad.jpg","9780808725176","139429"
"HENARY","CHEM 14CL","Laboratory Techniques Organic Chemistry","Mohrig","https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg","9781464134227","139429"
"HARDINGER","CHEM 14D","Chemistry 14d Lecture Supplement 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738084909","139430"
"HARDINGER","CHEM 14D","Chemistry 14d Thinkbook 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738085166","139430"
"HARDINGER","CHEM 14D","Organic Chem W/Sg & Sm (Loose-Leaf)","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464196010","139430"
"HARDINGER","CHEM 14D","Organic Chemistry W/ Sg & Sm","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464195952","139430"
"HARDINGER","CHEM 14D","Basic Molecular Modeling Kit","Maruzen","https://coverimages.verbacompete.com/no_image.jpg","9781319120528","139430"
"HARDINGER","CHEM 14D","Molecular Structure Model Kit & Guide","Freeman","https://coverimages.verbacompete.com/no_image.jpg","9780716748229","139430"
"HARDINGER","CHEM 14D","Chemistry 14d Lecture Supplement 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738084909","139431"
"HARDINGER","CHEM 14D","Chemistry 14d Thinkbook 2016","Hardinger","https://coverimages.verbacompete.com/no_image.jpg","9780738085166","139431"
"HARDINGER","CHEM 14D","Organic Chem W/Sg & Sm (Loose-Leaf)","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464196010","139431"
"HARDINGER","CHEM 14D","Organic Chemistry W/ Sg & Sm","Vollhardt","https://coverimages.verbacompete.com/no_image.jpg","9781464195952","139431"
"HARDINGER","CHEM 14D","Basic Molecular Modeling Kit","Maruzen","https://coverimages.verbacompete.com/no_image.jpg","9781319120528","139431"
"HARDINGER","CHEM 14D","Molecular Structure Model Kit & Guide","Freeman","https://coverimages.verbacompete.com/no_image.jpg","9780716748229","139431"
"WEISS","CHEM 153A","Fundamentals Of Biochemistry","Voet","https://coverimages.verbacompete.com/cf1e1544-1987-5b28-b6a7-acb9bdb06c78.jpg","9781118918401","139432"
"WEISS","CHEM 153A","Fundamentals Of Biochemistry (Loose-Leaf) (Ca Ed)","Voet","https://coverimages.verbacompete.com/no_image.jpg","9781119300885","139432"
"WEISS","CHEM 153A","Lehninger Principles Biochemistry","Nelson","https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg","9781429234146","139432"
"WEISS","CHEM 153A","Lehninger Principles Biochemistry (Loose-Leaf)","Nelson","https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg","9781429293129","139432"
"TIENSON","CHEM 153A","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","139433"
"TIENSON","CHEM 153A","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","139433"
"TIENSON","CHEM 153A","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","139434"
"TIENSON","CHEM 153A","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","139434"
"FEIGON","CHEM 153B","Fundamentals Of Biochemistry (Loose-Leaf)","Voet","https://coverimages.verbacompete.com/9992b0b5-3575-50e3-ab41-acc8570d0069.jpg","9781118918432","139435"
"KOEHLER","CHEM 153C","Lehninger Principles Biochemistry","Nelson","https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg","9781429234146","139436"
"KOEHLER","CHEM 153C","Lehninger Principles Biochemistry (Loose-Leaf)","Nelson","https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg","9781429293129","139436"
"HONG-HERMESDORF","CHEM 153L","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","139437"
"HONG-HERMESDORF","CHEM 153L","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","139437"
"NAKAMOTO","CHEM 154","Crs Biochemical Methods Ii","Nakamoto","https://coverimages.verbacompete.com/no_image.jpg","9789891800555","139438"
"NAKAMOTO","CHEM 154","Fundamentals Of Biochemistry","Voet","https://coverimages.verbacompete.com/cf1e1544-1987-5b28-b6a7-acb9bdb06c78.jpg","9781118918401","139438"
"NAKAMOTO","CHEM 154","Fundamentals Of Biochemistry (Loose-Leaf) (Ca Ed)","Voet","https://coverimages.verbacompete.com/no_image.jpg","9781119300885","139438"
"NAKAMOTO","CHEM 154","Lehninger Principles Biochemistry","Nelson","https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg","9781429234146","139438"
"NAKAMOTO","CHEM 154","Lehninger Principles Biochemistry (Loose-Leaf)","Nelson","https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg","9781429293129","139438"
"YEATES","CHEM 156","Crs Lectures On Physical Biochemistry (Black & White)","Yeates","https://coverimages.verbacompete.com/no_image.jpg","9788891799371","139439"
"YEATES","CHEM 156","Crs Lectures On Physical Biochemistry (Color)","Yeates","https://coverimages.verbacompete.com/no_image.jpg","9788891799388","139439"
"KANER","CHEM 171","Inorganic Chemistry","Miessler","https://coverimages.verbacompete.com/13a72027-d69d-54c0-acbd-56d5b5b75d31.jpg","9780321811059","139441"
"KANER","CHEM 171","Inorganic Chemistry (Custom)","Miessler","https://coverimages.verbacompete.com/no_image.jpg","9781269453219","139441"
"FELKER","CHEM 20A","Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry","Oxtoby","https://coverimages.verbacompete.com/no_image.jpg","9781305271562","139503"
"LEVINE","CHEM 20A","Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry","Oxtoby","https://coverimages.verbacompete.com/no_image.jpg","9781305271562","139504"
"SCERRI","CHEM 20A","Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry","Oxtoby","https://coverimages.verbacompete.com/no_image.jpg","9781305271562","139505"
"ALEXANDROVA","CHEM 20A","Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry","Oxtoby","https://coverimages.verbacompete.com/no_image.jpg","9781305271562","139506"
"PANG","CHEM 20L","Chemistry Experiments Physical Science Majors","Russell","https://coverimages.verbacompete.com/no_image.jpg","9780808725169","139508"
"RUBIN","CHEM 236","Organic Structure Analysis","Crews","https://coverimages.verbacompete.com/b4bf902c-9f97-502e-9e53-39a58d50d51a.jpg","9780195336047","139534"
"NELSON","CHEM 244A","Designing Organic Synthesis","Warren","https://coverimages.verbacompete.com/9d8b53e1-998f-57a5-a7f7-3b9889c6fde6.jpg","9780471996125","139535"
"PHAM","CHEM 30A","Organic Chemistry W/ Owl Access /Ssm/Model Kit & Pushing Electrons","Brown","https://coverimages.verbacompete.com/no_image.jpg","9781285902715","139571"
"PANG","CHEM 30AL","Chemistry Experiments Physical Science Majors","Russell","https://coverimages.verbacompete.com/no_image.jpg","9780808725169","139572"
"PANG","CHEM 30AL","Laboratory Techniques Organic Chemistry","Mohrig","https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg","9781464134227","139572"
"STAFF","CHEM 30B","Organic Chemistry W/ Owl Access /Ssm/Model Kit & Pushing Electrons","Brown","https://coverimages.verbacompete.com/no_image.jpg","9781285902715","139573"
"SCHWARTZ","CHEM C115A","Modern Quantum Mechanics","Sakurai","https://coverimages.verbacompete.com/16a67902-8aa5-5109-8cbf-5ecd5b9ae085.jpg","9780805382914","139646"
"SCHWARTZ","CHEM C115A","Elements Of Quantum Mechanics","Fayer","https://coverimages.verbacompete.com/7da3dcdd-62e1-5b5d-9617-515c331717ed.jpg","9780195141955","139646"
"MASON","CHEM C123A","Fundamentals Of Statistical & Thermal Physics","Reif","https://coverimages.verbacompete.com/6d5c5759-dc1a-5198-8098-78b367e5b45a.jpg","9781577666127","139648"
"MASON","CHEM C123A","Statistical Mechanics","Widom","https://coverimages.verbacompete.com/d1a3cee0-4bbf-5bfe-8cb7-ef44fb17f50c.jpg","9780521009669","139648"
"ZINK","CHEM C176","Chemical Applications Of Group Theory","Cotton","https://coverimages.verbacompete.com/441a20b3-b621-5e1f-9882-b41a467d57c1.jpg","9780471510949","139650"
"ZINK","CHEM C176","Molecular Symmetry & Group Theory","Carter","https://coverimages.verbacompete.com/040875fa-3810-5891-8088-15e712b5d355.jpg","9780471149552","139650"
"SCHWARTZ","CHEM C215A","Modern Quantum Mechanics","Sakurai","https://coverimages.verbacompete.com/16a67902-8aa5-5109-8cbf-5ecd5b9ae085.jpg","9780805382914","139651"
"SCHWARTZ","CHEM C215A","Elements Of Quantum Mechanics","Fayer","https://coverimages.verbacompete.com/7da3dcdd-62e1-5b5d-9617-515c331717ed.jpg","9780195141955","139651"
"MASON","CHEM C223A","Fundamentals Of Statistical & Thermal Physics","Reif","https://coverimages.verbacompete.com/6d5c5759-dc1a-5198-8098-78b367e5b45a.jpg","9781577666127","139653"
"MASON","CHEM C223A","Statistical Mechanics","Widom","https://coverimages.verbacompete.com/d1a3cee0-4bbf-5bfe-8cb7-ef44fb17f50c.jpg","9780521009669","139653"
"ZINK","CHEM C276A","Chemical Applications Of Group Theory","Cotton","https://coverimages.verbacompete.com/441a20b3-b621-5e1f-9882-b41a467d57c1.jpg","9780471510949","139655"
"ZINK","CHEM C276A","Molecular Symmetry & Group Theory","Carter","https://coverimages.verbacompete.com/040875fa-3810-5891-8088-15e712b5d355.jpg","9780471149552","139655"
"LEE","CHEM CM160A","Intro Bioinformatics Algorithms","Jones","https://coverimages.verbacompete.com/94ba727c-6c83-510f-95a1-21483a8a987e.jpg","9780262101066","139656"
"LEE","CHEM CM260A","Intro Bioinformatics Algorithms","Jones","https://coverimages.verbacompete.com/94ba727c-6c83-510f-95a1-21483a8a987e.jpg","9780262101066","139657"
"SHEN","CHIN 100A","Reading Into New China (V1)","Li","https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg","9780887276279","139707"
"SHEN","CHIN 100A","Reading Into New China (V1)","Li","https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg","9780887276279","139708"
"SHEN","CHIN 100D","Reading Into New China (V1)","Li","https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg","9780887276279","139709"
"LI","CHIN 110A","New Pract Primer Literary Chinese","Rouzer","https://coverimages.verbacompete.com/fcca5a7e-badf-500c-8b84-49bfc367c821.jpg","9780674022706","139712"
"SUN","CHIN 1A","Integrated Chinese Text Level 1 Part 1 Simplified","Yao","https://coverimages.verbacompete.com/15a2e6f5-3ec1-5008-913f-3b9d2e826951.jpg","9780887276385","139719"
"SUN","CHIN 1A","Integrated Chinese Text Level 1 Part 1 Traditional","Yao","https://coverimages.verbacompete.com/4d330263-a9f4-5235-8bb7-7bcc89824ec8.jpg","9780887276392","139719"
"SUN","CHIN 1A","Integrated Chinese Wkbk Level 1 Part 1 Simplified","Yao","https://coverimages.verbacompete.com/04ea17db-077a-5871-89a2-aace62753d18.jpg","9780887276408","139719"
"SUN","CHIN 1A","Integrated Chinese Wkbk Level 1 Part 1 Traditional","Yao","https://coverimages.verbacompete.com/3f5fd076-afa6-5792-8d15-63f4e804c400.jpg","9780887277337","139719"
"SUN","CHIN 1A","Integrated Chinese Text Level 1 Part 1 Simplified","Yao","https://coverimages.verbacompete.com/15a2e6f5-3ec1-5008-913f-3b9d2e826951.jpg","9780887276385","139720"
"SUN","CHIN 1A","Integrated Chinese Text Level 1 Part 1 Traditional","Yao","https://coverimages.verbacompete.com/4d330263-a9f4-5235-8bb7-7bcc89824ec8.jpg","9780887276392","139720"
"SUN","CHIN 1A","Integrated Chinese Wkbk Level 1 Part 1 Simplified","Yao","https://coverimages.verbacompete.com/04ea17db-077a-5871-89a2-aace62753d18.jpg","9780887276408","139720"
"SUN","CHIN 1A","Integrated Chinese Wkbk Level 1 Part 1 Traditional","Yao","https://coverimages.verbacompete.com/3f5fd076-afa6-5792-8d15-63f4e804c400.jpg","9780887277337","139720"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg","9780887274800","139725"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg","9780887274817","139725"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg","9780887274800","139726"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg","9780887274817","139726"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg","9780887274800","139727"
"SMITH","CHIN 4","Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional)","Yao","https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg","9780887274817","139727"
"YAO","CHIN 4A","Taiwan Today ","Teng","https://coverimages.verbacompete.com/8e508012-82d7-57c8-ad34-3488c7712175.jpg","9780887275647","139728"
"DUTHIE","CHIN 50","Cambridge Illus Hist ","Ebrey","https://coverimages.verbacompete.com/6c7efec7-31d3-544b-8652-dc2b3911cb1f.jpg","9780521124331","139729"
"DUTHIE","CHIN 50","Chinese Civilization ","Ebrey","https://coverimages.verbacompete.com/d374fb7d-c1a5-5e9a-a95d-2df67b4ea1d7.jpg","9780029087527","139729"
"DUTHIE","CHIN 50","Sources Of Chinese Tradition (V1)","Debary","https://coverimages.verbacompete.com/5aad111f-83b0-5afe-9d78-0b720a34d029.jpg","9780231109390","139729"
"DUTHIE","CHIN 50","Sources Of Chinese Tradition (V2)","Debary","https://coverimages.verbacompete.com/75cb6384-e640-5cb5-8b0e-8c106b35f902.jpg","9780231112710","139729"
"CHI","CHIN 80","Chinese National Cinema","Zhang","https://coverimages.verbacompete.com/251ae44e-5e92-5821-8433-57b8769cf536.jpg","9780415172905","139731"
"CHI","CHIN 80","Short Gt Writing About Film (Loose-Leaf) W/Writer Access","Corrigan","https://coverimages.verbacompete.com/no_image.jpg","9780134569093","139731"
"CHI","CHIN 80","Short Guide To Writing About Film","Corrigan","https://coverimages.verbacompete.com/fcf4a3db-8eed-5592-b517-669434db2be8.jpg","9780321965240","139731"
"TAUB","CHS 132","Haiti After The Earthquake","Farmer","https://coverimages.verbacompete.com/ce3b0b29-fc5f-58bd-9637-2ab5c2b134f2.jpg","9781610390989","139789"
